Time	Amplitude
1,544677600E+3	8,812550659E-2
1,544677650E+3	8,893121052E-2
1,544677700E+3	9,408771576E-2
1,544677750E+3	8,860892895E-2
1,544677800E+3	9,005919603E-2
1,544677850E+3	8,635295794E-2
1,544677900E+3	9,038147761E-2
1,544677950E+3	9,102604076E-2
1,544678000E+3	8,909235131E-2
1,544678050E+3	9,408771576E-2
1,544678100E+3	9,988878428E-2
1,544678150E+3	9,167060391E-2
1,544678200E+3	9,102604076E-2
1,544678250E+3	9,763281317E-2
1,544678300E+3	9,876079872E-2
1,544678350E+3	1,006944882E-1
1,544678400E+3	1,023058962E-1
1,544678450E+3	1,008556290E-1
1,544678500E+3	1,053675713E-1
1,544678550E+3	1,064955569E-1
1,544678600E+3	1,068178385E-1
1,544678650E+3	1,069789793E-1
1,544678700E+3	1,071401201E-1
1,544678750E+3	1,116520625E-1
1,544678800E+3	1,093960913E-1
1,544678850E+3	1,135857522E-1
1,544678900E+3	1,118132033E-1
1,544678950E+3	1,226096374E-1
1,544679000E+3	1,218039333E-1
1,544679050E+3	1,189033988E-1
1,544679100E+3	1,267992984E-1
1,544679150E+3	1,303443964E-1
1,544679200E+3	1,287329882E-1
1,544679250E+3	1,359843250E-1
1,544679300E+3	1,387237189E-1
1,544679350E+3	1,461361968E-1
1,544679400E+3	1,408185496E-1
1,544679450E+3	1,271215801E-1
1,544679500E+3	1,160028642E-1
1,544679550E+3	9,747167238E-2
1,544679600E+3	8,877006973E-2
1,544679650E+3	6,943317606E-2
1,544679700E+3	4,123354201E-2
1,544679750E+3	2,366919997E-2
1,544679800E+3	1,287277006E-2
1,544679850E+3	9,488814493E-3
1,544679900E+3	1,077794042E-2
1,544679950E+3	1,496759971E-2
1,544680000E+3	2,479718521E-2
1,544680050E+3	5,621963288E-2
1,544680100E+3	2,881013171E-1
1,544680150E+3	1,441716072E+0
1,544680200E+3	1,612834351E-1
1,544680250E+3	5,412480293E-2
1,544680300E+3	3,978327520E-2
1,544680350E+3	6,298754516E-2
1,544680400E+3	4,350619347E-1
1,544680450E+3	1,592868594E+0
1,544680500E+3	1,108463585E-1
1,544680550E+3	7,749021491E-2
1,544680600E+3	3,188737822E-2
1,544680650E+3	1,142250338E-2
1,544680700E+3	8,521970053E-3
1,544680750E+3	1,142250338E-2
1,544680800E+3	2,254121474E-2
1,544680850E+3	5,219111375E-2
1,544680900E+3	6,282702829E-1
1,544680950E+3	4,619725032E-1
1,544681000E+3	7,926276349E-2
1,544681050E+3	3,607703782E-2
1,544681100E+3	6,266526362E-2
1,544681150E+3	5,283626733E-1
1,544681200E+3	7,204431946E-1
1,544681250E+3	1,039173042E-1
1,544681300E+3	6,185955977E-2
1,544681350E+3	2,141322951E-2
1,544681400E+3	8,683110793E-3
1,544681450E+3	8,521970053E-3
1,544681500E+3	1,641786640E-2
1,544681550E+3	4,123354201E-2
1,544681600E+3	3,462732106E-1
1,544681650E+3	1,364850824E+0
1,544681700E+3	1,467807601E-1
1,544681750E+3	6,202070054E-2
1,544681800E+3	4,429521643E-2
1,544681850E+3	4,203924580E-2
1,544681900E+3	5,122426917E-2
1,544681950E+3	8,264671991E-2
1,544682000E+3	1,401739863E-1
1,544682050E+3	2,974474924E-1
1,544682100E+3	6,621099783E-1
1,544682150E+3	1,203546927E+0
1,544682200E+3	1,573209073E+0
1,544682250E+3	1,875676511E+0
1,544682300E+3	2,046812416E+0
1,544682350E+3	2,079524913E+0
1,544682400E+3	2,049551885E+0
1,544682450E+3	1,865040969E+0
1,544682500E+3	1,642178573E+0
1,544682550E+3	1,313929667E+0
1,544682600E+3	1,043532571E+0
1,544682650E+3	1,210153771E+0
1,544682700E+3	8,593472999E-1
1,544682750E+3	8,301806424E-1
1,544682800E+3	9,333114114E-1
1,544682850E+3	8,329200518E-1
1,544682900E+3	8,308252093E-1
1,544682950E+3	9,138132404E-1
1,544683000E+3	8,177727303E-1
1,544683050E+3	7,544440636E-1
1,544683100E+3	9,191309229E-1
1,544683150E+3	1,107989467E+0
1,544683200E+3	1,229329739E+0
1,544683250E+3	1,212570910E+0
1,544683300E+3	1,311029096E+0
1,544683350E+3	1,339873669E+0
1,544683400E+3	1,577882237E+0
1,544683450E+3	1,814280460E+0
1,544683500E+3	1,607371524E+0
1,544683550E+3	1,882928019E+0
1,544683600E+3	1,714048762E+0
1,544683650E+3	2,121745023E+0
1,544683700E+3	2,079363768E+0
1,544683750E+3	2,037465992E+0
1,544683800E+3	2,116588366E+0
1,544683850E+3	1,966239871E+0
1,544683900E+3	2,083875839E+0
1,544683950E+3	2,142693949E+0
1,544684000E+3	2,085326147E+0
1,544684050E+3	1,896947604E+0
1,544684100E+3	1,951092249E+0
1,544684150E+3	2,004592383E+0
1,544684200E+3	2,050679902E+0
1,544684250E+3	2,054386243E+0
1,544684300E+3	1,999596886E+0
1,544684350E+3	1,913384364E+0
1,544684400E+3	1,938200661E+0
1,544684450E+3	1,953509423E+0
1,544684500E+3	1,938200661E+0
1,544684550E+3	1,851988261E+0
1,544684600E+3	1,805095231E+0
1,544684650E+3	1,697289785E+0
1,544684700E+3	1,612850410E+0
1,544684750E+3	1,612366979E+0
1,544684800E+3	1,623969327E+0
1,544684850E+3	1,527122029E+0
1,544684900E+3	1,446872654E+0
1,544684950E+3	1,430597193E+0
1,544685000E+3	1,372585687E+0
1,544685050E+3	1,311512525E+0
1,544685100E+3	1,287663391E+0
1,544685150E+3	1,265747980E+0
1,544685200E+3	1,230296595E+0
1,544685250E+3	1,120075141E+0
1,544685300E+3	1,046916557E+0
1,544685350E+3	1,038053738E+0
1,544685400E+3	9,671512240E-1
1,544685450E+3	9,316999922E-1
1,544685500E+3	8,377543039E-1
1,544685550E+3	7,479984003E-1
1,544685600E+3	7,771650304E-1
1,544685650E+3	6,148955491E-1
1,544685700E+3	5,863735323E-1
1,544685750E+3	5,630080438E-1
1,544685800E+3	4,895276422E-1
1,544685850E+3	4,656787497E-1
1,544685900E+3	4,419910027E-1
1,544685950E+3	4,073456663E-1
1,544686000E+3	3,485291848E-1
1,544686050E+3	3,200072283E-1
1,544686100E+3	2,550674256E-1
1,544686150E+3	2,831059477E-1
1,544686200E+3	2,636078945E-1
1,544686250E+3	2,663472903E-1
1,544686300E+3	2,259009218E-1
1,544686350E+3	2,391144754E-1
1,544686400E+3	2,241283720E-1
1,544686450E+3	2,007629444E-1
1,544686500E+3	2,006018035E-1
1,544686550E+3	1,899665064E-1
1,544686600E+3	1,757861111E-1
1,544686650E+3	1,630559843E-1
1,544686700E+3	1,828763086E-1
1,544686750E+3	1,551600833E-1
1,544686800E+3	1,604777309E-1
1,544686850E+3	1,619279985E-1
1,544686900E+3	1,277661433E-1
1,544686950E+3	1,430745211E-1
1,544687000E+3	1,532263933E-1
1,544687050E+3	1,271215801E-1
1,544687100E+3	1,197091028E-1
1,544687150E+3	1,266381576E-1
1,544687200E+3	1,163251459E-1
1,544687250E+3	1,066566977E-1
1,544687300E+3	1,179365539E-1
1,544687350E+3	1,015001922E-1
1,544687400E+3	9,328201181E-2
1,544687450E+3	9,779395396E-2
1,544687500E+3	1,011779106E-1
1,544687550E+3	8,764208423E-2
1,544687600E+3	9,038147761E-2
1,544687650E+3	9,376543418E-2
1,544687700E+3	8,087417130E-2
1,544687750E+3	8,844778816E-2
1,544687800E+3	8,200215678E-2
1,544687850E+3	7,781249647E-2
1,544687900E+3	7,136686536E-2
1,544687950E+3	7,426739934E-2
1,544688000E+3	6,621036059E-2
1,544688050E+3	7,136686536E-2
1,544688100E+3	5,960358900E-2
1,544688150E+3	5,992587054E-2
1,544688200E+3	7,265599157E-2
1,544688250E+3	6,411553056E-2
1,544688300E+3	6,314868593E-2
1,544688350E+3	6,314868593E-2
1,544688400E+3	5,799218132E-2
1,544688450E+3	5,783104055E-2
1,544688500E+3	6,057043361E-2
1,544688550E+3	5,654191442E-2
1,544688600E+3	5,912016669E-2
1,544688650E+3	5,654191442E-2
1,544688700E+3	5,219111375E-2
1,544688750E+3	4,896829849E-2
1,544688800E+3	4,912943925E-2
1,544688850E+3	5,025742459E-2
1,544688900E+3	5,106312841E-2
1,544688950E+3	5,202997299E-2
1,544689000E+3	4,977400230E-2
1,544689050E+3	4,848487620E-2
1,544689100E+3	4,961286154E-2
1,544689150E+3	4,671232783E-2
1,544689200E+3	5,025742459E-2
1,544689250E+3	4,477863871E-2
1,544689300E+3	4,510092023E-2
1,544689350E+3	4,880715773E-2
1,544689400E+3	4,800145392E-2
1,544689450E+3	4,639004631E-2
1,544689500E+3	4,832373544E-2
1,544689550E+3	4,558434251E-2
1,544689600E+3	4,493977947E-2
1,544689650E+3	4,784031316E-2
1,544689700E+3	4,864601697E-2
1,544689750E+3	4,655118707E-2
1,544689800E+3	4,493977947E-2
1,544689850E+3	4,639004631E-2
1,544689900E+3	4,719575011E-2
1,544689950E+3	4,671232783E-2
1,544690000E+3	4,236152732E-2
1,544690050E+3	4,268380884E-2
1,544690100E+3	4,493977947E-2
1,544690150E+3	4,751803163E-2
1,544690200E+3	4,687346859E-2
1,544690250E+3	4,751803163E-2
1,544690300E+3	4,816259468E-2
1,544690350E+3	4,784031316E-2
1,544690400E+3	4,735689087E-2
1,544690450E+3	4,639004631E-2
1,544690500E+3	4,896829849E-2
1,544690550E+3	4,864601697E-2
1,544690600E+3	4,880715773E-2
1,544690650E+3	5,009628383E-2
1,544690700E+3	4,912943925E-2
1,544690750E+3	4,896829849E-2
1,544690800E+3	5,283567681E-2
1,544690850E+3	5,573621058E-2
1,544690900E+3	5,460822522E-2
1,544690950E+3	5,041856535E-2
1,544691000E+3	5,074084688E-2
1,544691050E+3	5,428594369E-2
1,544691100E+3	5,928130746E-2
1,544691150E+3	5,670305518E-2
1,544691200E+3	5,589735135E-2
1,544691250E+3	5,831446285E-2
1,544691300E+3	6,137613746E-2
1,544691350E+3	6,008701131E-2
1,544691400E+3	6,185955977E-2
1,544691450E+3	6,363210824E-2
1,544691500E+3	6,379324901E-2
1,544691550E+3	6,621036059E-2
1,544691600E+3	6,637150136E-2
1,544691650E+3	7,136686536E-2
1,544691700E+3	7,265599157E-2
1,544691750E+3	6,395438978E-2
1,544691800E+3	7,330055468E-2
1,544691850E+3	7,458968090E-2
1,544691900E+3	8,071303052E-2
1,544691950E+3	7,410625856E-2
1,544692000E+3	7,813477803E-2
1,544692050E+3	8,022960818E-2
1,544692100E+3	7,684565179E-2
1,544692150E+3	8,586953559E-2
1,544692200E+3	8,313014226E-2
1,544692250E+3	8,844778816E-2
1,544692300E+3	8,973691446E-2
1,544692350E+3	8,715866187E-2
1,544692400E+3	9,859965793E-2
1,544692450E+3	9,586026446E-2
1,544692500E+3	9,537684208E-2
1,544692550E+3	9,682710921E-2
1,544692600E+3	1,089126689E-1
1,544692650E+3	1,143914562E-1
1,544692700E+3	1,118132033E-1
1,544692750E+3	1,110074993E-1
1,544692800E+3	1,168085683E-1
1,544692850E+3	1,140691746E-1
1,544692900E+3	1,206759476E-1
1,544692950E+3	1,185811171E-1
1,544693000E+3	1,203536660E-1
1,544693050E+3	1,279272841E-1
1,544693100E+3	1,240599046E-1
1,544693150E+3	1,451693519E-1
1,544693200E+3	1,398517047E-1
1,544693250E+3	1,345340576E-1
1,544693300E+3	1,479087459E-1
1,544693350E+3	1,340506351E-1
1,544693400E+3	1,590274634E-1
1,544693450E+3	1,546766608E-1
1,544693500E+3	1,736912800E-1
1,544693550E+3	1,575771959E-1
1,544693600E+3	1,761083928E-1
1,544693650E+3	1,964121409E-1
1,544693700E+3	1,762695336E-1
1,544693750E+3	1,951230140E-1
1,544693800E+3	1,901276472E-1
1,544693850E+3	2,139764962E-1
1,544693900E+3	2,189718636E-1
1,544693950E+3	2,323465576E-1
1,544694000E+3	2,418538708E-1
1,544694050E+3	2,433041390E-1
1,544694100E+3	2,402424618E-1
1,544694150E+3	2,444321253E-1
1,544694200E+3	2,653804447E-1
1,544694250E+3	3,275808547E-1
1,544694300E+3	3,138838711E-1
1,544694350E+3	3,717334924E-1
1,544694400E+3	3,938098163E-1
1,544694450E+3	4,010611643E-1
1,544694500E+3	4,410241560E-1
1,544694550E+3	5,340026166E-1
1,544694600E+3	5,153102340E-1
1,544694650E+3	5,235284363E-1
1,544694700E+3	4,816317246E-1
1,544694750E+3	5,947528811E-1
1,544694800E+3	5,847621191E-1
1,544694850E+3	6,553420383E-1
1,544694900E+3	7,724919233E-1
1,544694950E+3	8,227681233E-1
1,544695000E+3	8,643426953E-1
1,544695050E+3	9,007607483E-1
1,544695100E+3	1,025968077E+0
1,544695150E+3	1,021456098E+0
1,544695200E+3	1,218533185E+0
1,544695250E+3	1,085107262E+0
1,544695300E+3	1,291047389E+0
1,544695350E+3	1,321019952E+0
1,544695400E+3	1,371618829E+0
1,544695450E+3	1,359210820E+0
1,544695500E+3	1,453801813E+0
1,544695550E+3	1,591418301E+0
1,544695600E+3	1,500211081E+0
1,544695650E+3	1,390794848E+0
1,544695700E+3	1,547264963E+0
1,544695750E+3	1,388699988E+0
1,544695800E+3	1,531311758E+0
1,544695850E+3	1,472655573E+0
1,544695900E+3	1,489092190E+0
1,544695950E+3	1,430274907E+0
1,544696000E+3	1,365334253E+0
1,544696050E+3	1,334717096E+0
1,544696100E+3	1,423345752E+0
1,544696150E+3	1,266714836E+0
1,544696200E+3	1,306194812E+0
1,544696250E+3	1,132644245E+0
1,544696300E+3	1,169545859E+0
1,544696350E+3	1,135061381E+0
1,544696400E+3	1,041760007E+0
1,544696450E+3	1,014688129E+0
1,544696500E+3	1,004375035E+0
1,544696550E+3	9,706963481E-1
1,544696600E+3	9,012441739E-1
1,544696650E+3	8,179338720E-1
1,544696700E+3	8,865802656E-1
1,544696750E+3	6,954662607E-1
1,544696800E+3	8,164835967E-1
1,544696850E+3	6,801578205E-1
1,544696900E+3	6,361662108E-1
1,544696950E+3	5,995871211E-1
1,544697000E+3	4,924281835E-1
1,544697050E+3	4,946841602E-1
1,544697100E+3	4,366733458E-1
1,544697150E+3	3,838190708E-1
1,544697200E+3	3,491737488E-1
1,544697250E+3	3,517520051E-1
1,544697300E+3	3,212963562E-1
1,544697350E+3	3,138838711E-1
1,544697400E+3	2,549062847E-1
1,544697450E+3	2,645747401E-1
1,544697500E+3	2,463658163E-1
1,544697550E+3	2,426595754E-1
1,544697600E+3	2,439487026E-1
1,544697650E+3	1,881939569E-1
1,544697700E+3	1,754638294E-1
1,544697750E+3	1,857768440E-1
1,544697800E+3	1,669233645E-1
1,544697850E+3	1,458139152E-1
1,544697900E+3	1,450082110E-1
1,544697950E+3	1,264770168E-1
1,544698000E+3	1,166474275E-1
1,544698050E+3	1,151971602E-1
1,544698100E+3	1,197091028E-1
1,544698150E+3	1,058509937E-1
1,544698200E+3	1,003722067E-1
1,544698250E+3	1,095572321E-1
1,544698300E+3	9,457113813E-2
1,544698350E+3	9,231516707E-2
1,544698400E+3	8,683638030E-2
1,544698450E+3	8,280786069E-2
1,544698500E+3	8,264671991E-2
1,544698550E+3	7,620108868E-2
1,544698600E+3	7,007773916E-2
1,544698650E+3	7,426739934E-2
1,544698700E+3	6,894975374E-2
1,544698750E+3	6,749948677E-2
1,544698800E+3	6,153727823E-2
1,544698850E+3	5,944244823E-2
1,544698900E+3	6,411553056E-2
1,544698950E+3	6,250412285E-2
1,544699000E+3	6,218184131E-2
1,544699050E+3	5,750875902E-2
1,544699100E+3	5,928130746E-2
1,544699150E+3	5,621963288E-2
1,544699200E+3	5,364138063E-2
1,544699250E+3	4,977400230E-2
1,544699300E+3	5,444708446E-2
1,544699350E+3	5,299681757E-2
1,544699400E+3	4,574548327E-2
1,544699450E+3	4,880715773E-2
1,544699500E+3	4,268380884E-2
1,544699550E+3	4,348951263E-2
1,544699600E+3	4,526206098E-2
1,544699650E+3	4,236152732E-2
1,544699700E+3	4,058897898E-2
1,544699750E+3	4,042783823E-2
1,544699800E+3	3,913871217E-2
1,544699850E+3	3,736616386E-2
1,544699900E+3	3,720502310E-2
1,544699950E+3	3,849414915E-2
